{F15DA57F-67C1-41EF-B46D-B2510A98B8FA},{DE19B539-5603-436A-A3AA-AA193321D74B},{FDB8F9DF-AF1F-42CE-944B-61F9C2377056},CHOH,CHOH,4/28/04,2004,3,CHOH,,22,90,22,0,0,0,1,1,,,,,TRUE,,,,57,Start point: Great Falls Tavern
{F15DA57F-67C1-41EF-B46D-B2510A98B8FA},{DE19B539-5603-436A-A3AA-AA193321D74B},{3E1C1679-8D3E-4818-B237-770F6A9050A5},CHOH,CHOH,4/28/04,2004,4,CHOH,,48,90,48,0,0,0,4,4,,,,,TRUE,,,,57,Start point: Great Falls Tavern
{F15DA57F-67C1-41EF-B46D-B2510A98B8FA},{DE19B539-5603-436A-A3AA-AA193321D74B},{F621F67A-402D-4AEE-A1D0-FF23BFA6E261},CHOH,CHOH,4/28/04,2004,5,CHOH,,46,90,46,0,0,0,1,1,,,,,TRUE,,,,57,Start point: Great Falls Tavern
{F15DA57F-67C1-41EF-B46D-B2510A98B8FA},{DE19B539-5603-436A-A3AA-AA193321D74B},{EF32BB79-C447-4349-BDA6-289D47FC27F2},CHOH,CHOH,4/28/04,2004,6,CHOH,,20,90,20,0,0,0,5,5,,,,,TRUE,,,,57,Start point: Great Falls Tavern
{F15DA57F-67C1-41EF-B46D-B2510A98B8FA},{DE19B539-5603-436A-A3AA-AA193321D74B},{E13695C3-5A87-47C5-AF9A-E13ACE8607F6},CHOH,CHOH,4/28/04,2004,7,CHOH,,28,90,28,0,0,0,1,1,,,,,TRUE,,,,57,Start point: Great Falls Tavern
{F15DA57F-67C1-41EF-B46D-B2510A98B8FA},{DE19B539-5603-436A-A3AA-AA193321D74B},{E0647D2A-3CFB-4018-9CA5-3A319CAD6D9D},CHOH,CHOH,4/28/04,2004,8,CHOH,,5,90,5,0,0,0,1,1,,,,,TRUE,,,,57,Start point: Great Falls Tavern
{F15DA57F-67C1-41EF-B46D-B2510A98B8FA},{DE19B539-5603-436A-A3AA-AA193321D74B},{DD1D39F7-6732-4674-AAA6-0B40071F5B09},CHOH,CHOH,4/28/04,2004,9,CHOH,,40,90,40,0,0,0,1,1,,,,,TRUE,,,,57,Start point: Great Falls Tavern
{F15DA57F-67C1-41EF-B46D-B2510A98B8FA},{DE19B539-5603-436A-A3AA-AA193321D74B},{60DC1CE2-206F-4950-B3D8-9573A5600016},CHOH,CHOH,4/28/04,2004,10,CHOH,,42,90,42,0,0,0,2,2,,,,,TRUE,,,,57,Start point: Great Falls Tavern
{F15DA57F-67C1-41EF-B46D-B2510A98B8FA},{DE19B539-5603-436A-A3AA-AA193321D74B},{7D10ADD2-29D5-4387-9B8D-849167B4ECBB},CHOH,CHOH,4/28/04,2004,11,CHOH,,14,90,14,0,0,0,2,2,,,,,TRUE,,,,57,Start point: Great Falls Tavern
{F15DA57F-67C1-41EF-B46D-B2510A98B8FA},{DE19B539-5603-436A-A3AA-AA193321D74B},{A453C84C-EEC3-40E1-A209-88E657AA48ED},CHOH,CHOH,4/28/04,2004,12,CHOH,,26,90,26,0,0,0,1,1,,,,,TRUE,,,,57,Start point: Great Falls Tavern
{F15DA57F-67C1-41EF-B46D-B2510A98B8FA},{DE19B539-5603-436A-A3AA-AA193321D74B},{A78B010A-093B-4B4A-A217-227EF9008C66},CHOH,CHOH,4/28/04,2004,13,CHOH,,52,90,52,0,0,0,1,1,,,,,TRUE,,,,57,Start point: Great Falls Tavern
{F15DA57F-67C1-41EF-B46D-B2510A98B8FA},{DE19B539-5603-436A-A3AA-AA193321D74B},{C2ABA45A-3AA9-4434-A98E-CC06B2538C77},CHOH,CHOH,4/28/04,2004,14,CHOH,,22,90,22,0,0,0,2,2,,,,,TRUE,,,,57,Start point: Great Falls Tavern
{F15DA57F-67C1-41EF-B46D-B2510A98B8FA},{DE19B539-5603-436A-A3AA-AA193321D74B},{CD36904F-FEAA-4BD6-B674-9B914DD8C71A},CHOH,CHOH,4/28/04,2004,15,CHOH,,30,90,30,0,0,0,3,3,,,,,TRUE,,,,57,Start point: Great Falls Tavern
{F15DA57F-67C1-41EF-B46D-B2510A98B8FA},{DE19B539-5603-436A-A3AA-AA193321D74B},{D2AF7770-293D-4F79-A799-D1509A563C0A},CHOH,CHOH,4/28/04,2004,16,CHOH,,1,90,1,0,0,0,2,2,,,,,TRUE,,,,57,Start point: Great Falls Tavern
{F15DA57F-67C1-41EF-B46D-B2510A98B8FA},{DE19B539-5603-436A-A3AA-AA193321D74B},{43F682E2-E711-41D2-BCF4-9617AB2AA785},CHOH,CHOH,4/28/04,2004,17,CHOH,,32,90,32,0,0,0,3,3,,,,,TRUE,,,,57,Start point: Great Falls Tavern
{F15DA57F-67C1-41EF-B46D-B2510A98B8FA},{DE19B539-5603-436A-A3AA-AA193321D74B},{B59300FE-92C9-4EDD-AE4A-6879C607492F},CHOH,CHOH,4/28/04,2004,18,CHOH,,32,90,32,0,0,0,2,2,,,,,TRUE,,,,57,Start point: Great Falls Tavern
{F15DA57F-67C1-41EF-B46D-B2510A98B8FA},{DE19B539-5603-436A-A3AA-AA193321D74B},{39918A12-1802-432B-BF48-B2E5CD4B4337},CHOH,CHOH,4/28/04,2004,19,CHOH,,28,90,28,0,0,0,3,3,,,,,TRUE,,,,57,Start point: Great Falls Tavern
{F15DA57F-67C1-41EF-B46D-B2510A98B8FA},{DE19B539-5603-436A-A3AA-AA193321D74B},{782FC9A8-AB06-464A-8080-8048A50CC9A1},CHOH,CHOH,4/28/04,2004,20,CHOH,,24,90,24,0,0,0,1,1,,,,,TRUE,,,,57,Start point: Great Falls Tavern
{F15DA57F-67C1-41EF-B46D-B2510A98B8FA},{DE19B539-5603-436A-A3AA-AA193321D74B},{21174105-0B3C-4DA5-9B27-852157E31635},CHOH,CHOH,4/28/04,2004,21,CHOH,,30,90,30,0,0,0,2,2,,,,,TRUE,,,,57,Start point: Great Falls Tavern
{F15DA57F-67C1-41EF-B46D-B2510A98B8FA},{DE19B539-5603-436A-A3AA-AA193321D74B},{20F27A97-B45C-44D3-815C-6AEBE1A50BEB},CHOH,CHOH,4/28/04,2004,22,CHOH,,28,90,28,0,0,0,2,2,,,,,TRUE,,,,57,Start point: Great Falls Tavern
{F15DA57F-67C1-41EF-B46D-B2510A98B8FA},{DE19B539-5603-436A-A3AA-AA193321D74B},{04574A7C-43C4-4B5E-B8E4-AA9F62533428},CHOH,CHOH,4/28/04,2004,23,CHOH,,1,90,1,0,0,0,3,3,,,,,TRUE,,,,57,Start point: Great Falls Tavern
{F15DA57F-67C1-41EF-B46D-B2510A98B8FA},{DE19B539-5603-436A-A3AA-AA193321D74B},{02299317-4631-4A02-AEEA-A5D42A8C959C},CHOH,CHOH,4/28/04,2004,24,CHOH,,25,90,25,0,0,0,2,2,,,,,TRUE,,,,57,Start point: Great Falls Tavern
{F15DA57F-67C1-41EF-B46D-B2510A98B8FA},{DE19B539-5603-436A-A3AA-AA193321D74B},{C896ED4E-32B7-44DE-BB54-43961C6A1433},CHOH,CHOH,4/28/04,2004,25,CHOH,,22,90,22,0,0,0,5,5,,,,,TRUE,,,,57,Start point: Great Falls Tavern
{F15DA57F-67C1-41EF-B46D-B2510A98B8FA},{DE19B539-5603-436A-A3AA-AA193321D74B},{2C6FA1EA-B463-4066-8308-D1E878633A08},CHOH,CHOH,4/28/04,2004,26,CHOH,,30,90,30,0,0,0,1,1,,,,,TRUE,,,,57,Start point: Great Falls Tavern
{C0B37357-7567-4234-9C7D-D53881F0E3CE},{555A0CB7-237D-4849-9272-EA25E753D12A},{B51BCB8D-020B-438A-A686-4CF93A9074B6},CHOH,CHOH,11/18/04,2004,27,CHOH,,14,90,14,0,1,1,1,3,,,,,TRUE,,,,,
{C0B37357-7567-4234-9C7D-D53881F0E3CE},{555A0CB7-237D-4849-9272-EA25E753D12A},{716E5597-8A97-409D-8423-F7AFBA4FE931},CHOH,CHOH,11/18/04,2004,28,CHOH,,12,90,12,0,1,0,0,1,,,,,TRUE,,,,,
{C0B37357-7567-4234-9C7D-D53881F0E3CE},{555A0CB7-237D-4849-9272-EA25E753D12A},{5C40F2F9-AF54-4634-B8A6-617A9EA54828},CHOH,CHOH,11/18/04,2004,29,CHOH,,40,90,40,0,2,1,0,3,,,,,TRUE,,,,,
{C0B37357-7567-4234-9C7D-D53881F0E3CE},{555A0CB7-237D-4849-9272-EA25E753D12A},{5AC46100-1FB0-4D0F-A524-F9CA86B68519},CHOH,CHOH,11/18/04,2004,30,CHOH,,25,90,25,0,1,0,0,1,,,,,TRUE,,,,,
{C0B37357-7567-4234-9C7D-D53881F0E3CE},{555A0CB7-237D-4849-9272-EA25E753D12A},{56944AAB-B1F2-4AD2-B985-24F9980F124F},CHOH,CHOH,11/18/04,2004,31,CHOH,,30,90,30,0,1,0,0,1,,,,,TRUE,,,,,
{C0B37357-7567-4234-9C7D-D53881F0E3CE},{555A0CB7-237D-4849-9272-EA25E753D12A},{531B1A4E-5553-43FB-B8F9-0747A80077EE},CHOH,CHOH,11/18/04,2004,32,CHOH,,42,90,42,0,0,0,1,1,,,,,TRUE,,,,,
{C0B37357-7567-4234-9C7D-D53881F0E3CE},{555A0CB7-237D-4849-9272-EA25E753D12A},{AFF3C204-D4A1-40ED-8190-FBFDA90D1A5B},CHOH,CHOH,11/18/04,2004,33,CHOH,,20,90,20,0,0,1,0,1,,,,,TRUE,,,,,
{C0B37357-7567-4234-9C7D-D53881F0E3CE},{555A0CB7-237D-4849-9272-EA25E753D12A},{EFBF68EB-FBBA-45F4-BFFE-28CC61AAA36B},CHOH,CHOH,11/18/04,2004,34,CHOH,,40,90,40,0,0,0,1,1,,,,,TRUE,,,,,
{C0B37357-7567-4234-9C7D-D53881F0E3CE},{555A0CB7-237D-4849-9272-EA25E753D12A},{FE1C61F9-DEFE-4248-AE06-DE8E56240F7A},CHOH,CHOH,11/18/04,2004,35,CHOH,,0,90,0,1,0,0,0,1,,,,,TRUE,,,,,
{C0B37357-7567-4234-9C7D-D53881F0E3CE},{555A0CB7-237D-4849-9272-EA25E753D12A},{72ECF6FD-F109-4E1D-98D8-A1D78D6D95D9},CHOH,CHOH,11/18/04,2004,36,CHOH,,30,90,30,0,1,0,0,1,,,,,TRUE,,,,,
{C0B37357-7567-4234-9C7D-D53881F0E3CE},{555A0CB7-237D-4849-9272-EA25E753D12A},{F94377D1-5DCF-40AB-9F58-90B2AFB7A638},CHOH,CHOH,11/18/04,2004,37,CHOH,,52,90,52,0,0,0,2,2,,,,,TRUE,,,,,
{C0B37357-7567-4234-9C7D-D53881F0E3CE},{555A0CB7-237D-4849-9272-EA25E753D12A},{BE899FF3-D8FD-4D1F-A21B-55084D4B884E},CHOH,CHOH,11/18/04,2004,38,CHOH,,45,90,45,0,0,0,1,1,,,,,TRUE,,,,,
{C0B37357-7567-4234-9C7D-D53881F0E3CE},{555A0CB7-237D-4849-9272-EA25E753D12A},{EF7001F5-C329-4C97-95F2-FFB05B4954C9},CHOH,CHOH,11/18/04,2004,39,CHOH,,48,90,48,0,0,0,2,2,,,,,TRUE,,,,,
{C0B37357-7567-4234-9C7D-D53881F0E3CE},{555A0CB7-237D-4849-9272-EA25E753D12A},{C48E743F-D912-4E2E-92DD-C95E8EA0092C},CHOH,CHOH,11/18/04,2004,40,CHOH,,36,90,36,0,1,0,0,1,,,,,TRUE,,,,,
{C0B37357-7567-4234-9C7D-D53881F0E3CE},{555A0CB7-237D-4849-9272-EA25E753D12A},{C3D8B981-F7E9-492C-9419-4AB40F1DB60F},CHOH,CHOH,11/18/04,2004,41,CHOH,,32,90,32,1,4,0,0,5,,,,,TRUE,,,,,
{C0B37357-7567-4234-9C7D-D53881F0E3CE},{555A0CB7-237D-4849-9272-EA25E753D12A},{4434524D-4F81-4C02-89D4-74195963705E},CHOH,CHOH,11/18/04,2004,42,CHOH,,0,90,0,0,1,0,0,1,,,,,TRUE,,,,,
{C0B37357-7567-4234-9C7D-D53881F0E3CE},{555A0CB7-237D-4849-9272-EA25E753D12A},{192E4F54-8D7D-42DC-865A-34E36449C6A2},CHOH,CHOH,11/18/04,2004,43,CHOH,,56,90,56,0,0,1,0,1,,,,,TRUE,,,,,
{0C0610E2-06B0-452F-913F-1EB4B4DC1F48},{09DBDC4C-3936-4366-904F-35AF877321B4},{03BEA116-DF76-4CFD-B94C-26DD8079C390},CHOH,CHOH,11/22/04,2004,44,CHOH,,28,90,28,0,0,1,0,1,,,,,TRUE,,,,56,No participants are listed on orginal data sheet.
{0C0610E2-06B0-452F-913F-1EB4B4DC1F48},{09DBDC4C-3936-4366-904F-35AF877321B4},{9BD2B40C-3CF4-40B2-B9A2-CBB4CE92702A},CHOH,CHOH,11/22/04,2004,45,CHOH,,10,90,10,1,1,0,0,2,,,,,TRUE,,,,56,No participants are listed on orginal data sheet.
{0C0610E2-06B0-452F-913F-1EB4B4DC1F48},{09DBDC4C-3936-4366-904F-35AF877321B4},{A4A90FC2-0101-491E-885B-41CFA5935DA9},CHOH,CHOH,11/22/04,2004,46,CHOH,,40,90,40,0,0,0,1,1,,,,,TRUE,,,,56,No participants are listed on orginal data sheet.
{0C0610E2-06B0-452F-913F-1EB4B4DC1F48},{09DBDC4C-3936-4366-904F-35AF877321B4},{FCB80B49-7EF8-418F-9CF2-25CC66DB1732},CHOH,CHOH,11/22/04,2004,47,CHOH,,28,90,28,0,0,0,1,1,,,,,TRUE,,,,56,No participants are listed on orginal data sheet.
{0C0610E2-06B0-452F-913F-1EB4B4DC1F48},{09DBDC4C-3936-4366-904F-35AF877321B4},{EE06ECB0-0668-4DC4-B402-C37AD511BD43},CHOH,CHOH,11/22/04,2004,48,CHOH,,22,90,22,0,0,0,2,2,,,,,TRUE,,,,56,No participants are listed on orginal data sheet.
{0C0610E2-06B0-452F-913F-1EB4B4DC1F48},{09DBDC4C-3936-4366-904F-35AF877321B4},{DE21A8A4-E1D3-4DBB-95A1-756DA49058A9},CHOH,CHOH,11/22/04,2004,49,CHOH,,54,90,54,0,0,0,1,1,,,,,TRUE,,,,56,No participants are listed on orginal data sheet.
{0C0610E2-06B0-452F-913F-1EB4B4DC1F48},{09DBDC4C-3936-4366-904F-35AF877321B4},{A7E4191D-16F0-41FB-9FEB-875AEF91EC09},CHOH,CHOH,11/22/04,2004,50,CHOH,,12,90,12,0,1,1,0,2,,,,,TRUE,,,,56,No participants are listed on orginal data sheet.
{0C0610E2-06B0-452F-913F-1EB4B4DC1F48},{09DBDC4C-3936-4366-904F-35AF877321B4},{9DBA29E7-88CB-43A4-AC8C-1E06A577C227},CHOH,CHOH,11/22/04,2004,51,CHOH,,40,90,40,0,0,0,1,1,,,,,TRUE,,,,56,No participants are listed on orginal data sheet.
{0C0610E2-06B0-452F-913F-1EB4B4DC1F48},{09DBDC4C-3936-4366-904F-35AF877321B4},{4A3497EB-ED43-4163-A205-BE4B3CD036DD},CHOH,CHOH,11/22/04,2004,52,CHOH,,0,90,0,0,2,4,0,6,,,,,TRUE,,,,56,No participants are listed on orginal data sheet.
{0C0610E2-06B0-452F-913F-1EB4B4DC1F48},{09DBDC4C-3936-4366-904F-35AF877321B4},{2AC31401-0C76-4DCD-84DE-E5CB9FEE77A8},CHOH,CHOH,11/22/04,2004,53,CHOH,,28,90,28,0,0,1,0,1,,,,,TRUE,,,,56,No participants are listed on orginal data sheet.
{0C0610E2-06B0-452F-913F-1EB4B4DC1F48},{09DBDC4C-3936-4366-904F-35AF877321B4},{3382C217-82D6-4E47-BB7E-C0FB708AB438},CHOH,CHOH,11/22/04,2004,54,CHOH,,10,90,10,0,0,1,0,1,,,,,TRUE,,,,56,No participants are listed on orginal data sheet.
{0C0610E2-06B0-452F-913F-1EB4B4DC1F48},{09DBDC4C-3936-4366-904F-35AF877321B4},{3567609F-4FE1-4D15-924C-2343B45702F2},CHOH,CHOH,11/22/04,2004,55,CHOH,,26,90,26,0,0,0,1,1,,,,,TRUE,,,,56,No participants are listed on orginal data sheet.
{0C0610E2-06B0-452F-913F-1EB4B4DC1F48},{09DBDC4C-3936-4366-904F-35AF877321B4},{3D9820DE-4C05-4998-AF2B-848FDBBA20D8},CHOH,CHOH,11/22/04,2004,56,CHOH,,32,90,32,0,1,0,1,2,,,,,TRUE,,,,56,No participants are listed on orginal data sheet.
{0C0610E2-06B0-452F-913F-1EB4B4DC1F48},{09DBDC4C-3936-4366-904F-35AF877321B4},{3FD91F73-8FAD-49DF-B0BF-14A31CEEAA53},CHOH,CHOH,11/22/04,2004,57,CHOH,,50,90,50,0,0,0,2,2,,,,,TRUE,,,,56,No participants are listed on orginal data sheet.
{0C0610E2-06B0-452F-913F-1EB4B4DC1F48},{09DBDC4C-3936-4366-904F-35AF877321B4},{40D12452-9CC6-4607-BE63-7CE99C51019B},CHOH,CHOH,11/22/04,2004,58,CHOH,,22,90,22,0,0,1,0,1,,,,,TRUE,,,,56,No participants are listed on orginal data sheet.
{0C0610E2-06B0-452F-913F-1EB4B4DC1F48},{09DBDC4C-3936-4366-904F-35AF877321B4},{AB0AC8CD-F17C-482B-BE5F-C2CD2D1114ED},CHOH,CHOH,11/22/04,2004,59,CHOH,,26,90,26,1,0,0,0,1,,,,,TRUE,,,,56,No participants are listed on orginal data sheet.
{0C0610E2-06B0-452F-913F-1EB4B4DC1F48},{09DBDC4C-3936-4366-904F-35AF877321B4},{478B809A-6819-402B-9A31-B6C52262B3A3},CHOH,CHOH,11/22/04,2004,60,CHOH,,28,90,28,0,1,0,0,1,,,,,TRUE,,,,56,No participants are listed on orginal data sheet.
{0C0610E2-06B0-452F-913F-1EB4B4DC1F48},{09DBDC4C-3936-4366-904F-35AF877321B4},{95C4A6C9-A96A-424C-9844-9041DC9B5393},CHOH,CHOH,11/22/04,2004,61,CHOH,,5,90,5,1,1,2,0,4,,,,,TRUE,,,,56,No participants are listed on orginal data sheet.
{0C0610E2-06B0-452F-913F-1EB4B4DC1F48},{09DBDC4C-3936-4366-904F-35AF877321B4},{8240CB7F-A25A-4057-AC89-549730923DF1},CHOH,CHOH,11/22/04,2004,62,CHOH,,38,90,38,0,1,0,0,1,,,,,TRUE,,,,56,No participants are listed on orginal data sheet.
{0C0610E2-06B0-452F-913F-1EB4B4DC1F48},{09DBDC4C-3936-4366-904F-35AF877321B4},{6E0678A7-969F-421C-9585-279004190732},CHOH,CHOH,11/22/04,2004,63,CHOH,,48,90,48,0,1,1,0,2,,,,,TRUE,,,,56,No participants are listed on orginal data sheet.
{0C0610E2-06B0-452F-913F-1EB4B4DC1F48},{09DBDC4C-3936-4366-904F-35AF877321B4},{5349A295-0FB6-46D7-879A-7FF4AD1E19CD},CHOH,CHOH,11/22/04,2004,64,CHOH,,55,90,55,0,1,0,0,1,,,,,TRUE,,,,56,No participants are listed on orginal data sheet.
{0C0610E2-06B0-452F-913F-1EB4B4DC1F48},{09DBDC4C-3936-4366-904F-35AF877321B4},{50C85DF3-7474-4E3C-9194-99D7568C4785},CHOH,CHOH,11/22/04,2004,65,CHOH,,8,90,8,0,1,0,0,1,,,,2/19/10,TRUE,,,,56,No participants are listed on orginal data sheet.
{0C0610E2-06B0-452F-913F-1EB4B4DC1F48},{09DBDC4C-3936-4366-904F-35AF877321B4},{800FE1D7-146E-4E87-9F3B-86FFD1B0CD10},CHOH,CHOH,11/22/04,2004,66,CHOH,,32,90,32,0,2,0,0,2,,,,,TRUE,,,,56,No participants are listed on orginal data sheet.
{0C0610E2-06B0-452F-913F-1EB4B4DC1F48},{09DBDC4C-3936-4366-904F-35AF877321B4},{709DE93D-442A-48F3-AECA-76A5AA62370E},CHOH,CHOH,11/22/04,2004,67,CHOH,,30,90,30,1,0,0,0,1,,,,,TRUE,,,,56,No participants are listed on orginal data sheet.
{2CAE5C56-F9F0-4C00-A144-3C0E33BE837C},{DBF1DAFE-F745-4096-AF51-70880B2A23D3},{30AED2FE-5B7B-42E8-A95E-2685D677B84F},CHOH,CHOH,11/23/04,2004,68,CHOH,,3,90,3,0,1,1,0,2,,,,,TRUE,,,,56,"Observer(s) listed as ""R       T"""
{2CAE5C56-F9F0-4C00-A144-3C0E33BE837C},{DBF1DAFE-F745-4096-AF51-70880B2A23D3},{5DC415DA-0A45-4C0F-87BE-8B3672E97A49},CHOH,CHOH,11/23/04,2004,69,CHOH,,18,90,18,0,1,0,0,1,,,,,TRUE,,,,56,"Observer(s) listed as ""R       T"""
{2CAE5C56-F9F0-4C00-A144-3C0E33BE837C},{DBF1DAFE-F745-4096-AF51-70880B2A23D3},{55D46557-0B44-4A81-B797-DE5208415204},CHOH,CHOH,11/23/04,2004,70,CHOH,,32,90,32,0,1,0,0,1,,,,,TRUE,,,,56,"Observer(s) listed as ""R       T"""
{2CAE5C56-F9F0-4C00-A144-3C0E33BE837C},{DBF1DAFE-F745-4096-AF51-70880B2A23D3},{2E5B3F29-75C5-4283-8B6A-C8933C5CB516},CHOH,CHOH,11/23/04,2004,71,CHOH,,8,90,8,0,1,1,0,2,,,,,TRUE,,,,56,"Observer(s) listed as ""R       T"""
{2CAE5C56-F9F0-4C00-A144-3C0E33BE837C},{DBF1DAFE-F745-4096-AF51-70880B2A23D3},{2A793545-DA04-4E00-B490-E3565E6C0DE4},CHOH,CHOH,11/23/04,2004,72,CHOH,,0,90,0,0,1,0,0,1,,,,,TRUE,,,,56,"Observer(s) listed as ""R       T"""
{2CAE5C56-F9F0-4C00-A144-3C0E33BE837C},{DBF1DAFE-F745-4096-AF51-70880B2A23D3},{23DB5170-C3DD-42AE-AB51-B60C81E85323},CHOH,CHOH,11/23/04,2004,73,CHOH,,55,90,55,0,0,0,1,1,,,,,TRUE,,,,56,"Observer(s) listed as ""R       T"""
{2CAE5C56-F9F0-4C00-A144-3C0E33BE837C},{DBF1DAFE-F745-4096-AF51-70880B2A23D3},{2152E148-4332-4750-8D58-608A69715347},CHOH,CHOH,11/23/04,2004,74,CHOH,,16,90,16,0,1,1,0,2,,,,,TRUE,,,,56,"Observer(s) listed as ""R       T"""
{2CAE5C56-F9F0-4C00-A144-3C0E33BE837C},{DBF1DAFE-F745-4096-AF51-70880B2A23D3},{14C30EAF-2641-40A0-BEF8-0DF8FC3F8623},CHOH,CHOH,11/23/04,2004,75,CHOH,,24,90,24,0,1,0,0,1,,,,,TRUE,,,,56,"Observer(s) listed as ""R       T"""
{2CAE5C56-F9F0-4C00-A144-3C0E33BE837C},{DBF1DAFE-F745-4096-AF51-70880B2A23D3},{12C688E8-EF58-4C71-8871-014C762EAC98},CHOH,CHOH,11/23/04,2004,76,CHOH,,10,90,10,0,2,0,0,2,,,,,TRUE,,,,56,"Observer(s) listed as ""R       T"""
{2CAE5C56-F9F0-4C00-A144-3C0E33BE837C},{DBF1DAFE-F745-4096-AF51-70880B2A23D3},{584A3C38-3535-4DD6-A87E-81E5987F7D2A},CHOH,CHOH,11/23/04,2004,77,CHOH,,7,90,7,0,1,0,0,1,,,,,TRUE,,,,56,"Observer(s) listed as ""R       T"""
{2CAE5C56-F9F0-4C00-A144-3C0E33BE837C},{DBF1DAFE-F745-4096-AF51-70880B2A23D3},{6EDCE87B-667F-40F7-83D6-2FB5F2189C75},CHOH,CHOH,11/23/04,2004,78,CHOH,,26,90,26,0,1,1,0,2,,,,,TRUE,,,,56,"Observer(s) listed as ""R       T"""
{2CAE5C56-F9F0-4C00-A144-3C0E33BE837C},{DBF1DAFE-F745-4096-AF51-70880B2A23D3},{0CF91FEA-2741-4946-BDBA-C3C8152DEE04},CHOH,CHOH,11/23/04,2004,79,CHOH,,40,90,40,0,0,0,1,1,,,,,TRUE,,,,56,"Observer(s) listed as ""R       T"""
{2CAE5C56-F9F0-4C00-A144-3C0E33BE837C},{DBF1DAFE-F745-4096-AF51-70880B2A23D3},{BDB3155F-71C4-4793-8317-8BC51ABD7AD2},CHOH,CHOH,11/23/04,2004,80,CHOH,,10,90,10,0,1,0,0,1,,,,,TRUE,,,,56,"Observer(s) listed as ""R       T"""
{2CAE5C56-F9F0-4C00-A144-3C0E33BE837C},{DBF1DAFE-F745-4096-AF51-70880B2A23D3},{5DD085A1-5630-4A3D-AFB6-92903BD97200},CHOH,CHOH,11/23/04,2004,81,CHOH,,32,90,32,0,1,0,0,1,,,,,TRUE,,,,56,"Observer(s) listed as ""R       T"""
{2CAE5C56-F9F0-4C00-A144-3C0E33BE837C},{DBF1DAFE-F745-4096-AF51-70880B2A23D3},{EF9C638A-7717-4FA5-B767-483398D8B259},CHOH,CHOH,11/23/04,2004,82,CHOH,,35,90,35,0,0,0,4,4,,,,,TRUE,,,,56,"Observer(s) listed as ""R       T"""
{2CAE5C56-F9F0-4C00-A144-3C0E33BE837C},{DBF1DAFE-F745-4096-AF51-70880B2A23D3},{8DEE7226-31DA-4FEE-B06A-E20B642BE947},CHOH,CHOH,11/23/04,2004,83,CHOH,,18,90,18,0,1,0,0,1,,,,,TRUE,,,,56,"Observer(s) listed as ""R       T"""
{2CAE5C56-F9F0-4C00-A144-3C0E33BE837C},{DBF1DAFE-F745-4096-AF51-70880B2A23D3},{8EB94014-CA14-4F36-BA83-64FECE5F076A},CHOH,CHOH,11/23/04,2004,84,CHOH,,32,90,32,0,0,0,1,1,,,,,TRUE,,,,56,"Observer(s) listed as ""R       T"""
{2CAE5C56-F9F0-4C00-A144-3C0E33BE837C},{DBF1DAFE-F745-4096-AF51-70880B2A23D3},{91860B54-CAAE-4555-9B3F-90D62DA7FA77},CHOH,CHOH,11/23/04,2004,85,CHOH,,36,90,36,0,0,0,1,1,,,,,TRUE,,,,56,"Observer(s) listed as ""R       T"""
{2CAE5C56-F9F0-4C00-A144-3C0E33BE837C},{DBF1DAFE-F745-4096-AF51-70880B2A23D3},{A1E894B5-0224-42F8-A311-0DED48DF29F9},CHOH,CHOH,11/23/04,2004,86,CHOH,,36,90,36,0,0,0,2,2,,,,,TRUE,,,,56,"Observer(s) listed as ""R       T"""
{2CAE5C56-F9F0-4C00-A144-3C0E33BE837C},{DBF1DAFE-F745-4096-AF51-70880B2A23D3},{A841869E-184A-4B2D-A606-28A1CFD1E9B9},CHOH,CHOH,11/23/04,2004,87,CHOH,,9,90,9,0,1,1,0,2,,,,,TRUE,,,,56,"Observer(s) listed as ""R       T"""
{2CAE5C56-F9F0-4C00-A144-3C0E33BE837C},{DBF1DAFE-F745-4096-AF51-70880B2A23D3},{A8B56914-6DF7-4E42-AB4A-03E9EF03FA35},CHOH,CHOH,11/23/04,2004,88,CHOH,,16,90,16,0,2,1,0,3,,,,,TRUE,,,,56,"Observer(s) listed as ""R       T"""
{2CAE5C56-F9F0-4C00-A144-3C0E33BE837C},{DBF1DAFE-F745-4096-AF51-70880B2A23D3},{B72323C1-9086-4E34-A460-E3A52821B835},CHOH,CHOH,11/23/04,2004,89,CHOH,,7,90,7,1,0,0,0,1,,,,,TRUE,,,,56,"Observer(s) listed as ""R       T"""
{2CAE5C56-F9F0-4C00-A144-3C0E33BE837C},{DBF1DAFE-F745-4096-AF51-70880B2A23D3},{B97EBADD-8E86-4709-8A01-0B92A0A486B8},CHOH,CHOH,11/23/04,2004,90,CHOH,,30,90,30,0,2,2,1,5,,,,,TRUE,,,,56,"Observer(s) listed as ""R       T"""
{2CAE5C56-F9F0-4C00-A144-3C0E33BE837C},{DBF1DAFE-F745-4096-AF51-70880B2A23D3},{69A11756-090C-4BB3-8AFA-84487CEC6567},CHOH,CHOH,11/23/04,2004,91,CHOH,,10,90,10,0,0,0,1,1,,,,,TRUE,,,,56,"Observer(s) listed as ""R       T"""
{2CAE5C56-F9F0-4C00-A144-3C0E33BE837C},{DBF1DAFE-F745-4096-AF51-70880B2A23D3},{7789AA90-B38F-4A0F-8AF1-4FFAAF7C34DA},CHOH,CHOH,11/23/04,2004,92,CHOH,,20,90,20,0,1,0,0,1,,,,,TRUE,,,,56,"Observer(s) listed as ""R       T"""
